longitude,latitude,elevation,gravity_mgal,regional_mgal
-43.19343434343434,-22.909595959595958,-10.853307508239315,-978248.4953326728,-978238.3838383838
-43.19141414141414,-22.909595959595958,-12.106295833504614,-978246.2930025712,-978238.3838383838
-43.18939393939394,-22.909595959595958,-9.320364870512915,-978246.956781398,-978238.3838383838
-43.18737373737374,-22.909595959595958,-12.655237217096106,-978248.7029391897,-978238.3838383838
-43.185353535353535,-22.909595959595958,-9.491824080841942,-978247.7884508398,-978238.3838383838
-43.18333333333333,-22.909595959595958,-9.133915596151716,-978247.872575239,-978238.3838383838
-43.18131313131313,-22.909595959595958,-7.6898806079912365,-978246.6119390018,-978238.3838383838
-43.17929292929293,-22.909595959595958,-3.922900204126935,-978248.7482771946,-978238.3838383838
-43.17727272727273,-22.909595959595958,-8.257265685826674,-978248.4078312078,-978238.3838383838
-43.175252525252525,-22.909595959595958,-9.629470841844666,-978250.586094015,-978238.3838383838
-43.17323232323232,-22.909595959595958,-8.203440506187276,-978246.6123749409,-978238.3838383838
-43.17121212121212,-22.909595959595958,-11.204343548625669,-978249.5074660187,-978238.3838383838
-43.16919191919192,-22.909595959595958,-8.544626777446478,-978248.192480956,-978238.3838383838
-43.16717171717172,-22.909595959595958,-7.439940668602052,-978248.6955315038,-978238.3838383838
-43.165151515151514,-22.909595959595958,-7.115043889784291,-978248.7590154106,-978238.3838383838
-43.16313131313131,-22.909595959595958,-5.1891974866388635,-978247.9100412636,-978238.3838383838
-43.16111111111111,-22.909595959595958,-6.549643174662483,-978247.0993854052,-978238.3838383838
-43.15909090909091,-22.909595959595958,-2.0598661104058857,-978248.5616316315,-978238.3838383838
-43.15707070707071,-22.909595959595958,-3.687293074670827,-978248.1921542725,-978238.3838383838
-43.155050505050504,-22.909595959595958,-3.0832164786516545,-978248.5439941734,-978238.3838383838
-43.1530303030303,-22.909595959595958,-3.0909517427076825,-978247.8724914985,-978238.3838383838
-43.1510101010101,-22.909595959595958,-1.4914998439040557,-978249.3615184048,-978238.3838383838
-43.148989898989896,-22.909595959595958,0.48287398767551903,-978247.823211471,-978238.3838383838
-43.1469696969697,-22.909595959595958,-2.2683018750217183,-978247.7795230568,-978238.3838383838
-43.14494949494949,-22.909595959595958,-1.220820895057852,-978247.7903487014,-978238.3838383838
-43.14292929292929,-22.909595959595958,0.11105139367212735,-978249.5073801574,-978238.3838383838
-43.14090909090909,-22.909595959595958,-1.3590181551733655,-978248.9814629356,-978238.3838383838
-43.138888888888886,-22.909595959595958,0.29708383717332176,-978248.5311808767,-978238.3838383838
-43.13686868686869,-22.909595959595958,1.572261730335225,-978250.0907452933,-978238.3838383838
-43.13484848484848,-22.909595959595958,4.846441702058797,-978247.0660942356,-978238.3838383838
-43.13282828282828,-22.909595959595958,4.177294697097929,-978248.6064002076,-978238.3838383838
-43.13080808080808,-22.909595959595958,4.573176584721686,-978248.2354639326,-978238.3838383838
-43.128787878787875,-22.909595959595958,6.3987839099016135,-978249.0140022155,-978238.3838383838
-43.12676767676768,-22.909595959595958,4.908344551722728,-978249.6740152935,-978238.3838383838
-43.12474747474747,-22.909595959595958,6.423269537005683,-978248.8540542956,-978238.3838383838
-43.12272727272727,-22.909595959595958,5.866450361037452,-978247.9266820138,-978238.3838383838
-43.12070707070707,-22.909595959595958,7.003741227466583,-978247.3615374815,-978238.3838383838
-43.118686868686865,-22.909595959595958,5.675579354484068,-978247.755730177,-978238.3838383838
-43.11666666666667,-22.909595959595958,2.2980178446503485,-978247.4470983365,-978238.3838383838
-43.11464646464646,-22.909595959595958,7.206777541900007,-978248.0011762755,-978238.3838383838
-43.11262626262626,-22.909595959595958,10.584437336605284,-978247.0325482511,-978238.3838383838
-43.11060606060606,-22.909595959595958,9.817837114988956,-978245.9052323486,-978238.3838383838
-43.108585858585855,-22.909595959595958,10.084614678141097,-978246.537476303,-978238.3838383838
-43.10656565656566,-22.909595959595958,10.775684029119237,-978246.2821745735,-978238.3838383838
-43.10454545454545,-22.909595959595958,8.590927724091378,-978246.6427252698,-978238.3838383838
-43.10252525252525,-22.909595959595958,8.878577297689837,-978248.2808258386,-978238.3838383838
-43.10050505050505,-22.909595959595958,7.2788356092291675,-978247.6595036349,-978238.3838383838
-43.098484848484844,-22.909595959595958,7.871925803135055,-978245.9937010068,-978238.3838383838
-43.096464646464646,-22.909595959595958,9.68532506751399,-978246.2901667128,-978238.3838383838
-43.09444444444444,-22.909595959595958,10.771244527818745,-978245.6672850858,-978238.3838383838
-43.092424242424244,-22.909595959595958,7.9546212552327304,-978244.256192054,-978238.3838383838
-43.09040404040404,-22.909595959595958,7.164042008097009,-978245.0299902349,-978238.3838383838
-43.088383838383834,-22.909595959595958,7.857932643723024,-978244.318807426,-978238.3838383838
-43.086363636363636,-22.909595959595958,8.814131574762667,-978245.3032659343,-978238.3838383838
-43.08434343434343,-22.909595959595958,4.442222125567579,-978246.0243279601,-978238.3838383838
-43.08232323232323,-22.909595959595958,2.420290516580174,-978245.093374023,-978238.3838383838
-43.08030303030303,-22.909595959595958,5.560083944879206,-978245.6581987361,-978238.3838383838
-43.07828282828282,-22.909595959595958,3.835437914447685,-978243.112940022,-978238.3838383838
-43.076262626262626,-22.909595959595958,4.845034814639989,-978243.6987783596,-978238.3838383838
-43.07424242424242,-22.909595959595958,5.120627600544806,-978243.7870263549,-978238.3838383838
-43.07222222222222,-22.909595959595958,4.036777402178978,-978242.8906790627,-978238.3838383838
-43.07020202020202,-22.909595959595958,7.349412482846798,-978245.966745,-978238.3838383838
-43.06818181818181,-22.909595959595958,4.575295827118746,-978243.1798580844,-978238.3838383838
-43.066161616161615,-22.909595959595958,3.978314203585589,-978244.901437443,-978238.3838383838
-43.06414141414141,-22.909595959595958,4.057761532336946,-978243.4225665808,-978238.3838383838
-43.06212121212121,-22.909595959595958,-0.045643555598629426,-978243.5534847396,-978238.3838383838
-43.06010101010101,-22.909595959595958,3.7139561551841913,-978242.4086649808,-978238.3838383838
-43.0580808080808,-22.909595959595958,0.8753494220977658,-978242.6731955169,-978238.3838383838
-43.056060606060605,-22.909595959595958,1.7488718014457003,-978241.3897894517,-978238.3838383838
-43.0540404040404,-22.909595959595958,-2.3623918069845455,-978243.1730431683,-978238.3838383838
-43.0520202020202,-22.909595959595958,-3.957880212106897,-978241.7011465557,-978238.3838383838
-43.05,-22.909595959595958,0.1511774394087324,-978242.09017523,-978238.3838383838
-43.25,-22.907575757575756,-0.42597562535125866,-978235.8995459462,-978230.303030303
-43.247979797979795,-22.907575757575756,-3.617136982827869,-978235.3445159825,-978230.303030303
-43.2459595959596,-22.907575757575756,-4.1840453758327705,-978234.7405163696,-978230.303030303
-43.24393939393939,-22.907575757575756,-0.8204375523213532,-978233.6460291339,-978230.303030303
-43.241919191919195,-22.907575757575756,-6.069098335090958,-978234.4650623836,-978230.303030303
-43.23989898989899,-22.907575757575756,-1.0137832280193435,-978236.2693536328,-978230.303030303
-43.237878787878785,-22.907575757575756,-6.696660703446263,-978235.4176496249,-978230.303030303
-43.23585858585859,-22.907575757575756,-4.199959947220993,-978233.4372174126,-978230.303030303
-43.23383838383838,-22.907575757575756,-6.697998990049518,-978235.5234846707,-978230.303030303
-43.231818181818184,-22.907575757575756,-5.378827989937035,-978236.1434826115,-978230.303030303
-43.22979797979798,-22.907575757575756,-8.19610197232131,-978235.5073902461,-978230.303030303
-43.227777777777774,-22.907575757575756,-7.9322565865572106,-978235.4199805169,-978230.303030303
-43.22575757575758,-22.907575757575756,-7.997746441575923,-978236.8247921045,-978230.303030303
-43.22373737373737,-22.907575757575756,-10.529086675685175,-978236.0520302441,-978230.303030303
-43.221717171717174,-22.907575757575756,-7.458610629623368,-978237.0699211534,-978230.303030303
-43.21969696969697,-22.907575757575756,-10.35098133099316,-978236.2082806007,-978230.303030303
-43.217676767676764,-22.907575757575756,-10.133248807722305,-978236.9443369712,-978230.303030303
-43.215656565656566,-22.907575757575756,-11.982027061239304,-978236.8180167711,-978230.303030303
-43.21363636363636,-22.907575757575756,-15.399781948682676,-978238.2443348063,-978230.303030303
-43.21161616161616,-22.907575757575756,-10.902328805397785,-978238.4904894939,-978230.303030303
-43.20959595959596,-22.907575757575756,-5.902586248761617,-978236.9063100864,-978230.303030303
-43.20757575757575,-22.907575757575756,-9.3277017849863,-978238.1120229294,-978230.303030303
-43.205555555555556,-22.907575757575756,-11.065392967137518,-978237.9262844805,-978230.303030303
-43.20353535353535,-22.907575757575756,-11.64296098057586,-978238.6939367173,-978230.303030303
-43.20151515151515,-22.907575757575756,-11.12253628375268,-978237.6622201569,-978230.303030303
-43.19949494949495,-22.907575757575756,-10.083297723935065,-978239.3389997134,-978230.303030303
-43.19747474747475,-22.907575757575756,-13.508968067683952,-978239.0335250639,-978230.303030303
-43.195454545454545,-22.907575757575756,-8.848365707018376,-978238.2748122062,-978230.303030303
-43.19343434343434,-22.907575757575756,-9.536056508811932,-978238.0465242915,-978230.303030303
-43.19141414141414,-22.907575757575756,-9.380844811730503,-978239.897406738,-978230.303030303
-43.18939393939394,-22.907575757575756,-9.751851387073934,-978237.5632553329,-978230.303030303
-43.18737373737374,-22.907575757575756,-10.363104303205041,-978239.3538002291,-978230.303030303
-43.185353535353535,-22.907575757575756,-8.793009948526594,-978240.8485654398,-978230.303030303
-43.18333333333333,-22.907575757575756,-8.655420447908067,-978239.5693636822,-978230.303030303
-43.18131313131313,-22.907575757575756,-10.212574645776897,-978240.448077335,-978230.303030303
-43.17929292929293,-22.907575757575756,-10.283616628648746,-978239.7512674113,-978230.303030303
-43.17727272727273,-22.907575757575756,-8.532577830566087,-978240.3417689663,-978230.303030303
-43.175252525252525,-22.907575757575756,-5.207696088345145,-978240.3312717051,-978230.303030303
-43.17323232323232,-22.907575757575756,-10.32469883401694,-978241.4165782938,-978230.303030303
-43.17121212121212,-22.907575757575756,-10.295435071258165,-978239.606936185,-978230.303030303
-43.16919191919192,-22.907575757575756,-6.5198716337011815,-978241.8374924479,-978230.303030303
-43.16717171717172,-22.907575757575756,-6.21379318956966,-978241.8666519148,-978230.303030303
-43.165151515151514,-22.907575757575756,-5.414376566080142,-978240.4590197038,-978230.303030303
-43.16313131313131,-22.907575757575756,-4.70019363579516,-978239.2838351999,-978230.303030303
-43.16111111111111,-22.907575757575756,-5.045400620073544,-978241.2912326689,-978230.303030303
-43.15909090909091,-22.907575757575756,-1.0163933687565168,-978240.2811621657,-978230.303030303
-43.15707070707071,-22.907575757575756,-6.583707962366105,-978239.94371828,-978230.303030303
-43.155050505050504,-22.907575757575756,-4.41580268684077,-978240.2286419271,-978230.303030303
-43.1530303030303,-22.907575757575756,-2.335864630885794,-978241.3720823609,-978230.303030303
-43.1510101010101,-22.907575757575756,-4.782451634836201,-978242.160705391,-978230.303030303
-43.148989898989896,-22.907575757575756,-1.213224151429745,-978243.2772062394,-978230.303030303
-43.1469696969697,-22.907575757575756,3.0947060869502665,-978241.3237145713,-978230.303030303
-43.14494949494949,-22.907575757575756,0.4429922587787324,-978239.8652389958,-978230.303030303
-43.14292929292929,-22.907575757575756,1.4857124617569712,-978242.1412244416,-978230.303030303
-43.14090909090909,-22.907575757575756,-0.8817986394779487,-978240.2819246409,-978230.303030303
-43.138888888888886,-22.907575757575756,1.00868393963151,-978241.888792102,-978230.303030303
-43.13686868686869,-22.907575757575756,2.080117915870817,-978240.7806068707,-978230.303030303
-43.13484848484848,-22.907575757575756,2.768040346215021,-978240.1185884388,-978230.303030303
-43.13282828282828,-22.907575757575756,6.521266828195764,-978241.4173824562,-978230.303030303
-43.13080808080808,-22.907575757575756,5.607186082530994,-978240.5108804001,-978230.303030303
-43.128787878787875,-22.907575757575756,2.779879270785753,-978241.0120887525,-978230.303030303
-43.12676767676768,-22.907575757575756,5.981904884479679,-978239.7998362583,-978230.303030303
-43.12474747474747,-22.907575757575756,6.944590533235622,-978240.1702282268,-978230.303030303
-43.12272727272727,-22.907575757575756,8.658999143039125,-978240.2424050443,-978230.303030303
-43.12070707070707,-22.907575757575756,9.93990510089822,-978238.6269859383,-978230.303030303
-43.118686868686865,-22.907575757575756,5.116715485145642,-978239.4027719782,-978230.303030303
-43.11666666666667,-22.907575757575756,5.859744337876677,-978240.6287675968,-978230.303030303
-43.11464646464646,-22.907575757575756,5.26598734753753,-978239.8915010788,-978230.303030303
-43.11262626262626,-22.907575757575756,7.576708545285588,-978239.7429407078,-978230.303030303
-43.11060606060606,-22.907575757575756,9.203930258492589,-978239.4426197422,-978230.303030303
-43.108585858585855,-22.907575757575756,10.434295941231106,-978236.8491381704,-978230.303030303
-43.10656565656566,-22.907575757575756,8.457327737315904,-978238.8486400979,-978230.303030303
-43.10454545454545,-22.907575757575756,8.079724694752962,-978241.096707589,-978230.303030303
-43.10252525252525,-22.907575757575756,9.093269066470272,-978239.4407227958,-978230.303030303
-43.10050505050505,-22.907575757575756,7.149660795931969,-978240.6635618209,-978230.303030303
-43.098484848484844,-22.907575757575756,12.988956157672849,-978238.890745188,-978230.303030303
-43.096464646464646,-22.907575757575756,5.544267912829736,-978240.3748515199,-978230.303030303
-43.09444444444444,-22.907575757575756,9.038764010366709,-978239.0829096936,-978230.303030303
-43.092424242424244,-22.907575757575756,12.586533444148156,-978239.5533480776,-978230.303030303
-43.09040404040404,-22.907575757575756,8.383827426013974,-978237.467647213,-978230.303030303
-43.088383838383834,-22.907575757575756,7.782605855100988,-978237.6686637473,-978230.303030303
-43.086363636363636,-22.907575757575756,7.2026344303777305,-978237.1821889527,-978230.303030303
-43.08434343434343,-22.907575757575756,7.274955593403995,-978237.4045359867,-978230.303030303
-43.08232323232323,-22.907575757575756,10.064156571301858,-978238.5083278794,-978230.303030303
-43.08030303030303,-22.907575757575756,2.543241020297506,-978236.4140868334,-978230.303030303
-43.07828282828282,-22.907575757575756,9.6495373679628,-978234.8188070965,-978230.303030303
-43.076262626262626,-22.907575757575756,3.3192081041284682,-978236.1453924399,-978230.303030303
-43.07424242424242,-22.907575757575756,5.188690778805067,-978236.7945483563,-978230.303030303
-43.07222222222222,-22.907575757575756,4.3905925787218285,-978237.6114407727,-978230.303030303
-43.07020202020202,-22.907575757575756,5.927391152540894,-978236.9071968576,-978230.303030303
-43.06818181818181,-22.907575757575756,1.031364793240758,-978235.3631173798,-978230.303030303
-43.066161616161615,-22.907575757575756,4.607518015621966,-978234.5615899786,-978230.303030303
-43.06414141414141,-22.907575757575756,7.167773689917995,-978235.1941576867,-978230.303030303
-43.06212121212121,-22.907575757575756,-0.18851813012856455,-978234.4774461071,-978230.303030303
-43.06010101010101,-22.907575757575756,2.320952114658593,-978234.394174565,-978230.303030303
-43.0580808080808,-22.907575757575756,0.008720838669614928,-978234.4222510497,-978230.303030303
-43.056060606060605,-22.907575757575756,1.5654921784434943,-978235.4167951791,-978230.303030303
-43.0540404040404,-22.907575757575756,0.12542541302141727,-978234.416714824,-978230.303030303
-43.0520202020202,-22.907575757575756,-1.8275292990692402,-978235.2742773279,-978230.303030303
-43.05,-22.907575757575756,-0.2030501078050294,-978234.2468267231,-978230.303030303
-43.25,-22.905555555555555,2.7404553312395827,-978225.9441596052,-978222.2222222222
-43.247979797979795,-22.905555555555555,-1.8842876683550576,-978224.7616200565,-978222.2222222222
-43.2459595959596,-22.905555555555555,-0.6946495397746304,-978227.9186830793,-978222.2222222222
-43.24393939393939,-22.905555555555555,-5.347299247680831,-978226.2990032202,-978222.2222222222
-43.241919191919195,-22.905555555555555,-5.292593513779932,-978225.4736788975,-978222.2222222222
-43.23989898989899,-22.905555555555555,-3.0437627895581283,-978226.3731360596,-978222.2222222222
-43.237878787878785,-22.905555555555555,-1.6166333878662078,-978226.4785757277,-978222.2222222222
-43.23585858585859,-22.905555555555555,-4.454963311654051,-978226.9056245784,-978222.2222222222
-43.23383838383838,-22.905555555555555,-6.35632431038547,-978226.3788230695,-978222.2222222222
-43.231818181818184,-22.905555555555555,-6.276066252042626,-978228.9502794939,-978222.2222222222
-43.22979797979798,-22.905555555555555,-9.298135646819972,-978229.4359308055,-978222.2222222222
-43.227777777777774,-22.905555555555555,-6.0870863324895,-978228.2448413325,-978222.2222222222
-43.22575757575758,-22.905555555555555,-6.004364878508159,-978230.5892020663,-978222.2222222222
-43.22373737373737,-22.905555555555555,-9.118338640576,-978227.3876749317,-978222.2222222222
-43.221717171717174,-22.905555555555555,-9.569789826770235,-978227.5883419864,-978222.2222222222
-43.21969696969697,-22.905555555555555,-8.482243949533505,-978229.4332975562,-978222.2222222222
-43.217676767676764,-22.905555555555555,-10.23893465991107,-978229.5614492234,-978222.2222222222
-43.215656565656566,-22.905555555555555,-9.815039752061537,-978229.453279463,-978222.2222222222
-43.21363636363636,-22.905555555555555,-5.765117263546636,-978229.5183586793,-978222.2222222222
-43.21161616161616,-22.905555555555555,-10.703770892477053,-978229.6315121677,-978222.2222222222
-43.20959595959596,-22.905555555555555,-11.133943606817505,-978229.3872797039,-978222.2222222222
-43.20757575757575,-22.905555555555555,-11.881440182840276,-978230.3031374948,-978222.2222222222
-43.205555555555556,-22.905555555555555,-9.227934475456468,-978229.3701415274,-978222.2222222222
-43.20353535353535,-22.905555555555555,-11.169073879383141,-978230.04768302,-978222.2222222222
-43.20151515151515,-22.905555555555555,-12.155660356807235,-978231.2780086724,-978222.2222222222
-43.19949494949495,-22.905555555555555,-8.224374100527072,-978229.5101110314,-978222.2222222222
-43.19747474747475,-22.905555555555555,-7.9975826388266,-978232.3740693318,-978222.2222222222
-43.195454545454545,-22.905555555555555,-11.967302438621141,-978231.2746248362,-978222.2222222222
-43.19343434343434,-22.905555555555555,-14.389345253203263,-978230.3778971186,-978222.2222222222
-43.19141414141414,-22.905555555555555,-8.49163509426014,-978232.2256068442,-978222.2222222222
-43.18939393939394,-22.905555555555555,-11.687508727001008,-978231.3457212873,-978222.2222222222
-43.18737373737374,-22.905555555555555,-8.510532631055096,-978231.2593713067,-978222.2222222222
-43.185353535353535,-22.905555555555555,-13.768386266671516,-978232.8050340696,-978222.2222222222
-43.18333333333333,-22.905555555555555,-7.743300249579817,-978232.1528360463,-978222.2222222222
-43.18131313131313,-22.905555555555555,-11.616283293244024,-978232.3664527257,-978222.2222222222
-43.17929292929293,-22.905555555555555,-7.364331055509506,-978232.8847246425,-978222.2222222222
-43.17727272727273,-22.905555555555555,-8.397190496204804,-978230.1475144258,-978222.2222222222
-43.175252525252525,-22.905555555555555,-9.903061440916423,-978233.3213934404,-978222.2222222222
-43.17323232323232,-22.905555555555555,-8.350003519350311,-978231.6550951559,-978222.2222222222
-43.17121212121212,-22.905555555555555,-5.677193836627496,-978233.1469661088,-978222.2222222222
-43.16919191919192,-22.905555555555555,-6.327050620731358,-978233.927119356,-978222.2222222222
-43.16717171717172,-22.905555555555555,-4.83618884312434,-978232.8159598955,-978222.2222222222
-43.165151515151514,-22.905555555555555,-1.4976249365775995,-978232.3397572086,-978222.2222222222
-43.16313131313131,-22.905555555555555,-8.006029465821875,-978232.1300344124,-978222.2222222222
-43.16111111111111,-22.905555555555555,-1.0540171716542983,-978231.5414402148,-978222.2222222222
-43.15909090909091,-22.905555555555555,-3.4768545817018675,-978230.202959467,-978222.2222222222
-43.15707070707071,-22.905555555555555,-4.868914312846941,-978232.933422893,-978222.2222222222
-43.155050505050504,-22.905555555555555,-5.10888209954587,-978233.8739044394,-978222.2222222222
-43.1530303030303,-22.905555555555555,-2.197042102929378,-978232.7758913137,-978222.2222222222
-43.1510101010101,-22.905555555555555,0.6577800005334404,-978233.5039662753,-978222.2222222222
-43.148989898989896,-22.905555555555555,-0.806059794108283,-978232.3117871949,-978222.2222222222
-43.1469696969697,-22.905555555555555,3.104629405201313,-978234.5259299369,-978222.2222222222
-43.14494949494949,-22.905555555555555,-2.1905783087039206,-978230.8424777231,-978222.2222222222
-43.14292929292929,-22.905555555555555,1.3106865438398834,-978232.327889002,-978222.2222222222
-43.14090909090909,-22.905555555555555,-0.5557022087466381,-978234.8322097748,-978222.2222222222
-43.138888888888886,-22.905555555555555,3.2792243101727885,-978233.8127342279,-978222.2222222222
-43.13686868686869,-22.905555555555555,4.91483924592568,-978232.2344629433,-978222.2222222222
-43.13484848484848,-22.905555555555555,2.872500741577771,-978231.8125065368,-978222.2222222222
-43.13282828282828,-22.905555555555555,-0.9398946858536537,-978234.1910117659,-978222.2222222222
-43.13080808080808,-22.905555555555555,5.2002540438861224,-978232.1274573166,-978222.2222222222
-43.128787878787875,-22.905555555555555,6.186826077339224,-978234.7015049646,-978222.2222222222
-43.12676767676768,-22.905555555555555,6.608038626751453,-978232.7493613155,-978222.2222222222
-43.12474747474747,-22.905555555555555,8.730265209098746,-978231.4462402448,-978222.2222222222
-43.12272727272727,-22.905555555555555,4.547147495910883,-978233.0007050079,-978222.2222222222
-43.12070707070707,-22.905555555555555,8.449809727874761,-978233.8399090898,-978222.2222222222
-43.118686868686865,-22.905555555555555,9.842472682969717,-978232.0637340992,-978222.2222222222
-43.11666666666667,-22.905555555555555,4.2348379814967085,-978232.6850771933,-978222.2222222222
-43.11464646464646,-22.905555555555555,8.731000506417105,-978231.3149518355,-978222.2222222222
-43.11262626262626,-22.905555555555555,7.346942390696597,-978232.6880373359,-978222.2222222222
-43.11060606060606,-22.905555555555555,8.418721952609015,-978232.4279138236,-978222.2222222222
-43.108585858585855,-22.905555555555555,9.465533664341963,-978233.5235360602,-978222.2222222222
-43.10656565656566,-22.905555555555555,7.9453264455862325,-978231.1748698086,-978222.2222222222
-43.10454545454545,-22.905555555555555,7.678557372151815,-978231.3433639635,-978222.2222222222
-43.10252525252525,-22.905555555555555,9.16861170616123,-978232.2041970164,-978222.2222222222
-43.10050505050505,-22.905555555555555,6.956008510678798,-978230.6514249854,-978222.2222222222
-43.098484848484844,-22.905555555555555,6.94878224572532,-978229.6439749259,-978222.2222222222
-43.096464646464646,-22.905555555555555,10.428890322191249,-978230.7091987405,-978222.2222222222
-43.09444444444444,-22.905555555555555,6.6822485714703355,-978230.045167881,-978222.2222222222
-43.092424242424244,-22.905555555555555,10.18249979671969,-978229.8571998923,-978222.2222222222
-43.09040404040404,-22.905555555555555,9.60596411181427,-978231.1498416379,-978222.2222222222
-43.088383838383834,-22.905555555555555,5.021624256735172,-978227.7021002662,-978222.2222222222
-43.086363636363636,-22.905555555555555,6.8729497605396634,-978230.0412291598,-978222.2222222222
-43.08434343434343,-22.905555555555555,10.334511552235943,-978228.724815786,-978222.2222222222
-43.08232323232323,-22.905555555555555,5.666682348881823,-978228.4214633495,-978222.2222222222
-43.08030303030303,-22.905555555555555,6.348710107550133,-978229.1395421282,-978222.2222222222
-43.07828282828282,-22.905555555555555,7.817345541086331,-978228.2022621569,-978222.2222222222
-43.076262626262626,-22.905555555555555,8.044457216806338,-978228.372501514,-978222.2222222222
-43.07424242424242,-22.905555555555555,5.529471454397293,-978229.84567972,-978222.2222222222
-43.07222222222222,-22.905555555555555,4.364614819148257,-978228.5707798933,-978222.2222222222
-43.07020202020202,-22.905555555555555,7.905578125608859,-978228.6625550418,-978222.2222222222
-43.06818181818181,-22.905555555555555,8.015966613815799,-978228.3245463672,-978222.2222222222
-43.066161616161615,-22.905555555555555,5.951442574234059,-978228.9811607371,-978222.2222222222
-43.06414141414141,-22.905555555555555,3.6003445176867257,-978226.3668857635,-978222.2222222222
-43.06212121212121,-22.905555555555555,1.2318522249875916,-978225.7095285159,-978222.2222222222
-43.06010101010101,-22.905555555555555,0.591204755537059,-978226.1539808494,-978222.2222222222
-43.0580808080808,-22.905555555555555,2.688267194006736,-978225.6843862649,-978222.2222222222
-43.056060606060605,-22.905555555555555,1.8610679970471784,-978227.1251456882,-978222.2222222222
-43.0540404040404,-22.905555555555555,3.20088083329516,-978227.2452079399,-978222.2222222222
-43.0520202020202,-22.905555555555555,1.0668984933040457,-978227.2189909107,-978222.2222222222
-43.05,-22.905555555555555,-3.8744014918544254,-978225.6309582134,-978222.2222222222
-43.25,-22.903535353535354,1.5497042359414315,-978218.0574614186,-978214.1414141414
-43.247979797979795,-22.903535353535354,-3.1845514506997885,-978218.5308121246,-978214.1414141414
-43.2459595959596,-22.903535353535354,-2.5880580791461996,-978217.3307448835,-978214.1414141414
-43.24393939393939,-22.903535353535354,-1.9463030306056168,-978218.396334722,-978214.1414141414
-43.241919191919195,-22.903535353535354,0.9256641082535126,-978219.8182246466,-978214.1414141414
-43.23989898989899,-22.903535353535354,2.5453116555213366,-978219.8414898255,-978214.1414141414
-43.237878787878785,-22.903535353535354,-3.0573694378362744,-978218.6621257107,-978214.1414141414
-43.23585858585859,-22.903535353535354,-5.218533357836649,-978218.488235517,-978214.1414141414
-43.23383838383838,-22.903535353535354,-4.3471470635485625,-978219.1662227191,-978214.1414141414
-43.231818181818184,-22.903535353535354,-4.185288322312164,-978218.0107947092,-978214.1414141414
-43.22979797979798,-22.903535353535354,-7.124605541165422,-978218.4640505848,-978214.1414141414
-43.227777777777774,-22.903535353535354,-3.3916443845460917,-978219.8507254216,-978214.1414141414
-43.22575757575758,-22.903535353535354,-6.9948395959426755,-978221.3240980852,-978214.1414141414
-43.22373737373737,-22.903535353535354,-6.904621907897554,-978221.9900257769,-978214.1414141414
-43.221717171717174,-22.903535353535354,-6.983807138312811,-978221.2624066768,-978214.1414141414
-43.21969696969697,-22.903535353535354,-7.856777298779193,-978220.3169549425,-978214.1414141414
-43.217676767676764,-22.903535353535354,-7.373564298061156,-978219.4385030483,-978214.1414141414
-43.215656565656566,-22.903535353535354,-10.60323100707424,-978221.0421959101,-978214.1414141414
-43.21363636363636,-22.903535353535354,-10.76711446094223,-978220.484588987,-978214.1414141414
-43.21161616161616,-22.903535353535354,-12.095978068098951,-978222.0911221039,-978214.1414141414
-43.20959595959596,-22.903535353535354,-9.22421095270511,-978221.4140342931,-978214.1414141414
-43.20757575757575,-22.903535353535354,-8.714433675716233,-978221.4025682992,-978214.1414141414
-43.205555555555556,-22.903535353535354,-9.486722797323072,-978224.3924169921,-978214.1414141414
-43.20353535353535,-22.903535353535354,-7.143590777422363,-978223.0105750579,-978214.1414141414
-43.20151515151515,-22.903535353535354,-10.554056428992979,-978221.8288036638,-978214.1414141414
-43.19949494949495,-22.903535353535354,-9.215448965058574,-978222.6820954406,-978214.1414141414
-43.19747474747475,-22.903535353535354,-12.706140511303005,-978224.3274687338,-978214.1414141414
-43.195454545454545,-22.903535353535354,-11.226604823263036,-978225.7314361639,-978214.1414141414
-43.19343434343434,-22.903535353535354,-8.951139946520978,-978223.8330678296,-978214.1414141414
-43.19141414141414,-22.903535353535354,-8.494408363618199,-978223.7001064875,-978214.1414141414
-43.18939393939394,-22.903535353535354,-10.592133081979867,-978224.6685905479,-978214.1414141414
-43.18737373737374,-22.903535353535354,-9.920932444267269,-978223.7923019328,-978214.1414141414
-43.185353535353535,-22.903535353535354,-12.549876235779966,-978223.5739591642,-978214.1414141414
-43.18333333333333,-22.903535353535354,-9.928503438962156,-978223.5485339982,-978214.1414141414
-43.18131313131313,-22.903535353535354,-7.099123218813391,-978226.7076183566,-978214.1414141414
-43.17929292929293,-22.903535353535354,-7.361399372599925,-978225.7917641038,-978214.1414141414
-43.17727272727273,-22.903535353535354,-7.110355300285756,-978224.9008935062,-978214.1414141414
-43.175252525252525,-22.903535353535354,-7.581585338931714,-978224.1356265853,-978214.1414141414
-43.17323232323232,-22.903535353535354,-7.2077546874109,-978224.3225711233,-978214.1414141414
-43.17121212121212,-22.903535353535354,-8.056423140658294,-978224.4361725643,-978214.1414141414
-43.16919191919192,-22.903535353535354,-4.827132797727259,-978225.3797019732,-978214.1414141414
-43.16717171717172,-22.903535353535354,-4.849019026461031,-978225.4039530143,-978214.1414141414
-43.165151515151514,-22.903535353535354,-4.152418520793474,-978225.8762868281,-978214.1414141414
